Algorithm,Seed,Return,Log time
DQN~test,43,2.4225267099902914,06-15 17:17:33
DQN~test,43,2.7748368772222944,06-15 17:17:33
DQN~test,43,3.7313314793461205,06-15 17:17:33
DQN~test,43,11.338000918817468,06-15 17:17:34
DQN~test,43,4.845512075834562,06-15 17:17:34
DQN~test,43,9.844783841179035,06-15 17:17:34
DQN~test,43,0.9379972565157751,06-15 17:17:34
DQN~test,43,12.242380122957028,06-15 17:17:35
DQN~test,43,1.1976877960112222,06-15 17:17:35
DQN~test,43,5.285956381087481,06-15 17:17:35
DQN~test,43,24.780868719707538,06-15 17:17:36
DQN~test,43,12.114586912523551,06-15 17:17:36
DQN~test,43,4.042442590457232,06-15 17:17:37
DQN~test,43,13.404700574425565,06-15 17:17:37
DQN~test,43,0.24910836762688615,06-15 17:17:37
DQN~test,43,12.775424393575843,06-15 17:17:38
DQN~test,43,8.061615417148516,06-15 17:17:38
DQN~test,43,1.7764897027602902,06-15 17:17:38
DQN~test,43,5.240616652458753,06-15 17:17:39
DQN~test,43,1.5532038363618916,06-15 17:17:39
DQN~test,43,6.753554488482548,06-15 17:17:39
DQN~test,43,1.7104891627863954,06-15 17:17:39
DQN~test,43,3.7961762716071448,06-15 17:17:40
DQN~test,43,3.3757759237905653,06-15 17:17:40
DQN~test,43,2.8189803374294358,06-15 17:17:40
DQN~test,43,5.331292169105683,06-15 17:17:40
DQN~test,43,2.7796673634682842,06-15 17:17:40
DQN~test,43,6.730395540724817,06-15 17:17:41
DQN~test,43,0.9104891627863952,06-15 17:17:41
DQN~test,43,5.1540007823587715,06-15 17:17:41
DQN~test,43,2.0461738810591914,06-15 17:17:41
DQN~test,43,0.2935528120713306,06-15 17:17:41
DQN~test,43,5.129515568785568,06-15 17:17:42
DQN~test,43,3.4865738209343964,06-15 17:17:42
DQN~test,43,12.01871696193367,06-15 17:17:42
DQN~test,43,5.795505204431406,06-15 17:17:43
DQN~test,43,6.594786980810786,06-15 17:17:43
DQN~test,43,3.529732699514101,06-15 17:17:43
DQN~test,43,18.80248191008001,06-15 17:17:44
DQN~test,43,7.928039399496277,06-15 17:17:44
DQN~test,43,2.5771550546826028,06-15 17:17:45
DQN~test,43,1.0849003065400329,06-15 17:17:45
DQN~test,43,2.397648280806336,06-15 17:17:45
DQN~test,43,30.99932755786534,06-15 17:17:46
DQN~test,43,2.2420927252507807,06-15 17:17:46
DQN~test,43,2.3996931021335812,06-15 17:17:46
DQN~test,43,2.9353805647589275,06-15 17:17:46
DQN~test,43,5.911176500173047,06-15 17:17:47
DQN~test,43,4.332087843205731,06-15 17:17:47
DQN~test,43,11.75327816080534,06-15 17:17:47
DQN~test,43,1.8040416406074844,06-15 17:17:48
DQN~test,43,0.9602194787379973,06-15 17:17:48
DQN~test,43,1.6620027434842253,06-15 17:17:48
DQN~test,43,4.131326199062381,06-15 17:17:48
DQN~test,43,5.973935213449309,06-15 17:17:48
DQN~test,43,4.950937808784064,06-15 17:17:49
DQN~test,43,0.7508916323731138,06-15 17:17:49
DQN~test,43,1.5300914485405464,06-15 17:17:49
DQN~test,43,2.666666666666667,06-15 17:17:49
DQN~test,43,2.952614655000072,06-15 17:17:49
DQN~test,43,2.4,06-15 17:17:49
DQN~test,43,2.0255977156130403,06-15 17:17:50
DQN~test,43,6.31085201617736,06-15 17:17:50
DQN~test,43,5.175776619136572,06-15 17:17:50
DQN~test,43,4.840585747024887,06-15 17:17:50
DQN~test,43,4.9307027064938875,06-15 17:17:51
DQN~test,43,3.1359901222448237,06-15 17:17:51
DQN~test,43,3.642138102689162,06-15 17:17:51
DQN~test,43,0.8438224961197285,06-15 17:17:51
DQN~test,43,3.8186677457213816,06-15 17:17:51
DQN~test,43,5.641208878804524,06-15 17:17:52
DQN~test,43,2.285647004096102,06-15 17:17:52
DQN~test,43,2.8248790111337123,06-15 17:17:52
DQN~test,43,2.178878217096714,06-15 17:17:52
DQN~test,43,10.043898991728334,06-15 17:17:53
DQN~test,43,6.75724645567976,06-15 17:17:53
DQN~test,43,3.910845721007152,06-15 17:17:53
DQN~test,43,0.8444444444444446,06-15 17:17:53
DQN~test,43,2.952884831561556,06-15 17:17:53
DQN~test,43,0.8438224961197285,06-15 17:17:53
DQN~test,43,0.17777777777777773,06-15 17:17:54
DQN~test,43,7.815247392938949,06-15 17:17:54
DQN~test,43,2.8423972130188497,06-15 17:17:54
DQN~test,43,5.953502256932016,06-15 17:17:54
DQN~test,43,0.7508916323731138,06-15 17:17:55
DQN~test,43,0.8660447183419506,06-15 17:17:55
DQN~test,43,5.353553793136542,06-15 17:17:55
DQN~test,43,7.79634575027001,06-15 17:17:55
DQN~test,43,2.974208783108559,06-15 17:17:56
DQN~test,43,6.43985804580115,06-15 17:17:56
DQN~test,43,75.61372182681876,06-15 17:17:59
DQN~test,43,1.4868416574632946,06-15 17:17:59
DQN~test,43,3.978127642984229,06-15 17:17:59
DQN~test,43,0.7754260585841137,06-15 17:17:59
DQN~test,43,8.46234570607744,06-15 17:18:00
DQN~test,43,0.9111111111111111,06-15 17:18:00
DQN~test,43,1.9310211293445556,06-15 17:18:00
DQN~test,43,3.509109257123898,06-15 17:18:00
DQN~test,43,6.375730546352184,06-15 17:18:00
DQN~test,43,2.974208783108559,06-15 17:18:01
DQN~test,43,4.6216771397472804,06-15 17:18:01
DQN~test,43,6.46399778476661,06-15 17:18:01
DQN~test,43,2.6707083072741513,06-15 17:18:01
DQN~test,43,6.842397213176073,06-15 17:18:02
DQN~test,43,15.79506367329917,06-15 17:18:02
DQN~test,43,1.6842249657064474,06-15 17:18:03
DQN~test,43,19.617908949604125,06-15 17:18:03
DQN~test,43,4.263466952096609,06-15 17:18:04
DQN~test,43,3.1999999999999997,06-15 17:18:04
DQN~test,43,1.8643544626778892,06-15 17:18:04
DQN~test,43,2.7741330157454356,06-15 17:18:04
DQN~test,43,9.286887138559878,06-15 17:18:05
DQN~test,43,2.620978926727592,06-15 17:18:05
DQN~test,43,2.2421293764899524,06-15 17:18:05
DQN~test,43,3.3733375755748716,06-15 17:18:05
DQN~test,43,2.3064471879286694,06-15 17:18:05
DQN~test,43,4.264221797358174,06-15 17:18:05
DQN~test,43,2.3058244632454685,06-15 17:18:06
DQN~test,43,6.9091100578935105,06-15 17:18:06
DQN~test,43,2.9979928657290484,06-15 17:18:06
DQN~test,43,1.7108042132446923,06-15 17:18:06
DQN~test,43,6.509109257123899,06-15 17:18:07
DQN~test,43,5.419913220130347,06-15 17:18:07
DQN~test,43,2.595031589049489,06-15 17:18:07
DQN~test,43,8.019870489382262,06-15 17:18:07
DQN~test,43,2.086430778316425,06-15 17:18:08
DQN~test,43,1.6660447183419507,06-15 17:18:08
DQN~test,43,7.418715199760835,06-15 17:18:08
DQN~test,43,6.551704104496475,06-15 17:18:08
DQN~test,43,6.176539379404125,06-15 17:18:09
DQN~test,43,2.7529388637987084,06-15 17:18:09
DQN~test,43,12.064619528932921,06-15 17:18:10
DQN~test,43,2.373907816731892,06-15 17:18:10
DQN~test,43,8.996885917840384,06-15 17:18:10
DQN~test,43,26.396864973650583,06-15 17:18:11
DQN~test,43,70.90378380339433,06-15 17:18:14
DQN~test,43,4.042391932735112,06-15 17:18:14
DQN~test,43,5.197998146012787,06-15 17:18:14
DQN~test,43,5.220221155149215,06-15 17:18:15
DQN~test,43,9.754809742285884,06-15 17:18:15
DQN~test,43,31.844096017767825,06-15 17:18:16
DQN~test,43,3.508215574374424,06-15 17:18:17
DQN~test,43,2.2669711544347364,06-15 17:18:17
DQN~test,43,2.9091039768401594,06-15 17:18:17
DQN~test,43,8.800096800220825,06-15 17:18:17
DQN~test,43,6.755685352886242,06-15 17:18:18
DQN~test,43,5.108216269720228,06-15 17:18:18
DQN~test,43,2.424534426211,06-15 17:18:18
DQN~test,43,3.8868817546179377,06-15 17:18:19
DQN~test,43,4.002038576626735,06-15 17:18:19
DQN~test,43,3.533333333333333,06-15 17:18:19
DQN~test,43,4.982487773744608,06-15 17:18:19
DQN~test,43,4.442437310173493,06-15 17:18:20
DQN~test,43,3.1081358993722175,06-15 17:18:20
DQN~test,43,6.602040469870917,06-15 17:18:20
DQN~test,43,9.619904586297306,06-15 17:18:21
DQN~test,43,1.6876008138714012,06-15 17:18:21
DQN~test,43,1.7104891627863954,06-15 17:18:21
DQN~test,43,19.46607501411589,06-15 17:18:22
DQN~test,43,0.9824417009602194,06-15 17:18:22
DQN~test,43,2.2906136303791538,06-15 17:18:22
